item_id,condition,eval_prefix,continuation,continuation_sum_logprob,continuation_mean_logprob,model,continuation_sum_surprisal,continuation_mean_surprisal,count,log_count
40,probable,He made a sandwich using,bread.,-7.502871513366699,-3.7514357566833496,meta-llama/meta-llama-3-8b,7.502871513366699,3.7514357566833496,4474,8.406038142050075
40,improbable,He made a sandwich using,lettuce.,-10.956701278686523,-5.478350639343262,meta-llama/meta-llama-3-8b,10.956701278686523,5.478350639343262,465,6.142037405587356
40,impossible,He made a sandwich using,a star.,-14.142417430877686,-4.714139143625896,meta-llama/meta-llama-3-8b,14.142417430877686,4.714139143625896,1067,6.9726062513017535
40,inconceivable,He made a sandwich using,a mile.,-18.24063491821289,-6.080211639404297,meta-llama/meta-llama-3-8b,18.24063491821289,6.080211639404297,1096,6.999422467507961
40,inconceivable_syntactic,He made a sandwich using,went.,-18.82921314239502,-9.41460657119751,meta-llama/meta-llama-3-8b,18.82921314239502,9.41460657119751,42410,10.655139462468636
41,probable,He made a smoothie using,a blender.,-6.147571563720703,-2.0491905212402344,meta-llama/meta-llama-3-8b,6.147571563720703,2.0491905212402344,141,4.948759890378168
41,improbable,He made a smoothie using,a whisk.,-11.331756591796877,-3.777252197265625,meta-llama/meta-llama-3-8b,11.331756591796877,3.777252197265625,45,3.8066624897703196
41,impossible,He made a smoothie using,wind.,-15.579449653625488,-7.789724826812744,meta-llama/meta-llama-3-8b,15.579449653625488,7.789724826812744,12744,9.452815851589884
41,inconceivable,He made a smoothie using,decades.,-19.51928806304932,-9.759644031524658,meta-llama/meta-llama-3-8b,19.51928806304932,9.759644031524658,8172,9.008468955937513
41,inconceivable_syntactic,He made a smoothie using,gave.,-19.71579647064209,-9.857898235321043,meta-llama/meta-llama-3-8b,19.71579647064209,9.857898235321043,24520,10.107244390050148
42,probable,He melted a chocolate bar using,a stove.,-9.739022254943848,-3.246340751647949,meta-llama/meta-llama-3-8b,9.739022254943848,3.246340751647949,49,3.8918202981106265
42,improbable,He melted a chocolate bar using,a radiator.,-10.368699073791504,-3.456233024597168,meta-llama/meta-llama-3-8b,10.368699073791504,3.456233024597168,50,3.912023005428146
42,impossible,He melted a chocolate bar using,a napkin.,-13.796075820922852,-3.449018955230713,meta-llama/meta-llama-3-8b,13.796075820922852,3.449018955230713,61,4.110873864173311
42,inconceivable,He melted a chocolate bar using,a promise.,-18.56938648223877,-6.18979549407959,meta-llama/meta-llama-3-8b,18.56938648223877,6.18979549407959,630,6.4457198193855785
42,inconceivable_syntactic,He melted a chocolate bar using,took.,-21.402113914489743,-10.701056957244871,meta-llama/meta-llama-3-8b,21.402113914489743,10.701056957244871,43553,10.681733866245636
43,probable,He opened a jar using,his hands.,-7.038128852844238,-2.34604295094808,meta-llama/meta-llama-3-8b,7.038128852844238,2.34604295094808,3473,8.152774052744075
43,improbable,He opened a jar using,his feet.,-7.982641220092773,-2.6608804066975917,meta-llama/meta-llama-3-8b,7.982641220092773,2.6608804066975917,1893,7.545918151209323
43,impossible,He opened a jar using,his mind.,-6.764534950256348,-2.2548449834187827,meta-llama/meta-llama-3-8b,6.764534950256348,2.2548449834187827,2752,7.920083199053234
43,inconceivable,He opened a jar using,an opinion.,-15.999079704284668,-5.33302656809489,meta-llama/meta-llama-3-8b,15.999079704284668,5.33302656809489,819,6.70808408385307
43,inconceivable_syntactic,He opened a jar using,never.,-19.40274143218994,-9.70137071609497,meta-llama/meta-llama-3-8b,19.40274143218994,9.70137071609497,67512,11.120060638837803
44,probable,He packed a suit inside,a suitcase.,-4.69980525970459,-1.5666017532348633,meta-llama/meta-llama-3-8b,4.69980525970459,1.5666017532348633,122,4.804021044733257
44,improbable,He packed a suit inside,a pocket.,-11.838506698608398,-3.946168899536133,meta-llama/meta-llama-3-8b,11.838506698608398,3.946168899536133,295,5.68697535633982
44,impossible,He packed a suit inside,a raspberry.,-17.14390277862549,-5.714634259541829,meta-llama/meta-llama-3-8b,17.14390277862549,5.714634259541829,38,3.6375861597263857
44,inconceivable,He packed a suit inside,a groan.,-18.077980041503903,-4.519495010375977,meta-llama/meta-llama-3-8b,18.077980041503903,4.519495010375977,80,4.382026634673881
44,inconceivable_syntactic,He packed a suit inside,got.,-21.17498588562012,-10.58749294281006,meta-llama/meta-llama-3-8b,21.17498588562012,10.58749294281006,62378,11.04096792808962
45,probable,He painted a wall using,a brush.,-6.678994178771973,-2.2263313929239907,meta-llama/meta-llama-3-8b,6.678994178771973,2.2263313929239907,212,5.356586274672012
45,improbable,He painted a wall using,a mop.,-10.956252098083496,-3.6520840326944985,meta-llama/meta-llama-3-8b,10.956252098083496,3.6520840326944985,37,3.6109179126442243
45,impossible,He painted a wall using,a bathtub.,-13.67385959625244,-4.5579531987508135,meta-llama/meta-llama-3-8b,13.67385959625244,4.5579531987508135,56,4.02535169073515
45,inconceivable,He painted a wall using,a whisper.,-15.235209465026855,-5.078403155008952,meta-llama/meta-llama-3-8b,15.235209465026855,5.078403155008952,291,5.673323267171493
45,inconceivable_syntactic,He painted a wall using,decide.,-18.28283214569092,-9.14141607284546,meta-llama/meta-llama-3-8b,18.28283214569092,9.14141607284546,8214,9.013595294516504
46,probable,He paved a road using,cement.,-7.892587661743164,-3.946293830871582,meta-llama/meta-llama-3-8b,7.892587661743164,3.946293830871582,2126,7.661997558901893
46,improbable,He paved a road using,seashells.,-10.337109088897703,-2.5842772722244263,meta-llama/meta-llama-3-8b,10.337109088897703,2.5842772722244263,31,3.4339872044851463
46,impossible,He paved a road using,a comet.,-15.847192764282228,-5.282397588094075,meta-llama/meta-llama-3-8b,15.847192764282228,5.282397588094075,57,4.04305126783455
46,inconceivable,He paved a road using,happiness.,-13.571218490600586,-6.785609245300293,meta-llama/meta-llama-3-8b,13.571218490600586,6.785609245300293,2914,7.97728198675515
46,inconceivable_syntactic,He paved a road using,although.,-20.82229995727539,-10.411149978637695,meta-llama/meta-llama-3-8b,20.82229995727539,10.411149978637695,22446,10.018867703576202
47,probable,He plucked a hair using,tweezers.,-3.691683769226074,-0.9229209423065186,meta-llama/meta-llama-3-8b,3.691683769226074,0.9229209423065186,113,4.727387818712341
47,improbable,He plucked a hair using,tongs.,-8.758489608764648,-2.919496536254883,meta-llama/meta-llama-3-8b,8.758489608764648,2.919496536254883,158,5.062595033026967
47,impossible,He plucked a hair using,a spoon.,-10.47974967956543,-3.493249893188477,meta-llama/meta-llama-3-8b,10.47974967956543,3.493249893188477,261,5.564520407322694
47,inconceivable,He plucked a hair using,sympathy.,-17.636356353759766,-8.818178176879883,meta-llama/meta-llama-3-8b,17.636356353759766,8.818178176879883,1707,7.442492722794441
47,inconceivable_syntactic,He plucked a hair using,since.,-18.32375144958496,-9.16187572479248,meta-llama/meta-llama-3-8b,18.32375144958496,9.16187572479248,70555,11.164147826491861
48,probable,He polished jewelry using,a cloth.,-7.381381988525391,-2.460460662841797,meta-llama/meta-llama-3-8b,7.381381988525391,2.460460662841797,172,5.147494476813453
48,improbable,He polished jewelry using,a shirt.,-13.106683731079102,-4.368894577026367,meta-llama/meta-llama-3-8b,13.106683731079102,4.368894577026367,243,5.493061443340548
48,impossible,He polished jewelry using,a chainsaw.,-13.735068321228027,-3.433767080307007,meta-llama/meta-llama-3-8b,13.735068321228027,3.433767080307007,44,3.784189633918261
48,inconceivable,He polished jewelry using,music.,-12.544925689697266,-6.272462844848633,meta-llama/meta-llama-3-8b,12.544925689697266,6.272462844848633,21143,9.95906416042487
48,inconceivable_syntactic,He polished jewelry using,know.,-18.259559631347656,-9.129779815673828,meta-llama/meta-llama-3-8b,18.259559631347656,9.129779815673828,132036,11.790829891657912
49,probable,He popped a balloon using,a thumbtack.,-9.672544479370115,-1.9345088958740235,meta-llama/meta-llama-3-8b,9.672544479370115,1.9345088958740235,6,1.791759469228055
49,improbable,He popped a balloon using,a spear.,-9.40360164642334,-3.1345338821411133,meta-llama/meta-llama-3-8b,9.40360164642334,3.1345338821411133,140,4.941642422609304
49,impossible,He popped a balloon using,cotton balls.,-14.825321197509766,-4.941773732503255,meta-llama/meta-llama-3-8b,14.825321197509766,4.941773732503255,19,2.9444389791664403
49,inconceivable,He popped a balloon using,a story.,-15.213685035705566,-5.0712283452351885,meta-llama/meta-llama-3-8b,15.213685035705566,5.0712283452351885,2744,7.917171988845776
49,inconceivable_syntactic,He popped a balloon using,because.,-18.76881694793701,-9.384408473968506,meta-llama/meta-llama-3-8b,18.76881694793701,9.384408473968506,140150,11.850468556592935
50,probable,He removed a stain using,bleach.,-7.089838027954102,-3.544919013977051,meta-llama/meta-llama-3-8b,7.089838027954102,3.544919013977051,269,5.594711379601839
50,improbable,He removed a stain using,vinegar.,-6.911067962646484,-3.455533981323242,meta-llama/meta-llama-3-8b,6.911067962646484,3.455533981323242,1193,7.084226422097916
50,impossible,He removed a stain using,dirt.,-12.872315406799316,-6.436157703399658,meta-llama/meta-llama-3-8b,12.872315406799316,6.436157703399658,2624,7.8724551500639794
50,inconceivable,He removed a stain using,truth.,-14.023624420166016,-7.011812210083008,meta-llama/meta-llama-3-8b,14.023624420166016,7.011812210083008,13635,9.52039529527969
50,inconceivable_syntactic,He removed a stain using,would.,-16.877706050872803,-8.438853025436401,meta-llama/meta-llama-3-8b,16.877706050872803,8.438853025436401,284609,12.558871587468873
51,probable,He rinsed fruit using,a sink.,-9.885958671569824,-3.2953195571899414,meta-llama/meta-llama-3-8b,9.885958671569824,3.2953195571899414,151,5.017279836814924
51,improbable,He rinsed fruit using,a hose.,-8.148101806640625,-2.716033935546875,meta-llama/meta-llama-3-8b,8.148101806640625,2.716033935546875,112,4.718498871295094
51,impossible,He rinsed fruit using,a clock.,-15.333995819091797,-5.111331939697266,meta-llama/meta-llama-3-8b,15.333995819091797,5.111331939697266,410,6.016157159698354
51,inconceivable,He rinsed fruit using,a giggle.,-17.296061515808105,-4.324015378952026,meta-llama/meta-llama-3-8b,17.296061515808105,4.324015378952026,37,3.6109179126442243
51,inconceivable_syntactic,He rinsed fruit using,create.,-16.968124866485596,-8.484062433242798,meta-llama/meta-llama-3-8b,16.968124866485596,8.484062433242798,32407,10.38612972782783
52,probable,He sewed a shirt using,a needle.,-9.148235321044922,-3.0494117736816406,meta-llama/meta-llama-3-8b,9.148235321044922,3.0494117736816406,290,5.66988092298052
52,improbable,He sewed a shirt using,a toothpick.,-14.280116081237791,-3.570029020309448,meta-llama/meta-llama-3-8b,14.280116081237791,3.570029020309448,70,4.248495242049359
52,impossible,He sewed a shirt using,a potato.,-12.138184547424316,-4.0460615158081055,meta-llama/meta-llama-3-8b,12.138184547424316,4.0460615158081055,99,4.59511985013459
52,inconceivable,He sewed a shirt using,thunder.,-15.777247428894045,-7.888623714447021,meta-llama/meta-llama-3-8b,15.777247428894045,7.888623714447021,1563,7.354362330421477
52,inconceivable_syntactic,He sewed a shirt using,upon.,-19.737212657928467,-9.868606328964232,meta-llama/meta-llama-3-8b,19.737212657928467,9.868606328964232,43869,10.68896319927999
53,probable,He shattered a window using,a stone.,-7.197509765625,-2.399169921875,meta-llama/meta-llama-3-8b,7.197509765625,2.399169921875,695,6.543911845564792
53,improbable,He shattered a window using,a frisbee.,-11.974394798278809,-2.394878959655762,meta-llama/meta-llama-3-8b,11.974394798278809,2.394878959655762,6,1.791759469228055
53,impossible,He shattered a window using,confetti.,-14.482881546020508,-4.827627182006836,meta-llama/meta-llama-3-8b,14.482881546020508,4.827627182006836,73,4.290459441148391
53,inconceivable,He shattered a window using,a concept.,-18.95740127563477,-6.319133758544922,meta-llama/meta-llama-3-8b,18.95740127563477,6.319133758544922,715,6.5722825426940075
53,inconceivable_syntactic,He shattered a window using,must.,-18.19232749938965,-9.096163749694824,meta-llama/meta-llama-3-8b,18.19232749938965,9.096163749694824,87033,11.374042636061565
54,probable,He shaved his beard using,a razor.,-4.888907432556152,-1.6296358108520508,meta-llama/meta-llama-3-8b,4.888907432556152,1.6296358108520508,148,4.997212273764115
54,improbable,He shaved his beard using,a knife.,-7.045195579528809,-2.348398526509603,meta-llama/meta-llama-3-8b,7.045195579528809,2.348398526509603,872,6.77078942390898
54,impossible,He shaved his beard using,a teabag.,-16.62595558166504,-3.325191116333008,meta-llama/meta-llama-3-8b,16.62595558166504,3.325191116333008,2,0.6931471805599453
54,inconceivable,He shaved his beard using,a belief.,-19.33773136138916,-6.445910453796387,meta-llama/meta-llama-3-8b,19.33773136138916,6.445910453796387,426,6.054439346269371
54,inconceivable_syntactic,He shaved his beard using,now.,-14.127549171447754,-7.063774585723877,meta-llama/meta-llama-3-8b,14.127549171447754,7.063774585723877,131006,11.782998402661148
55,probable,He smashed a pumpkin using,a hammer.,-5.533082962036133,-1.8443609873453777,meta-llama/meta-llama-3-8b,5.533082962036133,1.8443609873453777,266,5.583496308781699
55,improbable,He smashed a pumpkin using,a boulder.,-11.802638053894045,-2.9506595134735107,meta-llama/meta-llama-3-8b,11.802638053894045,2.9506595134735107,52,3.9512437185814275
55,impossible,He smashed a pumpkin using,a leaf.,-12.212191581726074,-4.070730527242024,meta-llama/meta-llama-3-8b,12.212191581726074,4.070730527242024,415,6.028278520230698
55,inconceivable,He smashed a pumpkin using,a number.,-15.786243438720703,-5.262081146240234,meta-llama/meta-llama-3-8b,15.786243438720703,5.262081146240234,16442,9.707594315712079
55,inconceivable_syntactic,He smashed a pumpkin using,remember.,-21.40177726745605,-10.700888633728027,meta-llama/meta-llama-3-8b,21.40177726745605,10.700888633728027,16488,9.710388122570295
56,probable,He split a log using,an axe.,-4.2429704666137695,-1.4143234888712566,meta-llama/meta-llama-3-8b,4.2429704666137695,1.4143234888712566,122,4.804021044733257
56,improbable,He split a log using,a saw.,-5.870306015014648,-1.9567686716715496,meta-llama/meta-llama-3-8b,5.870306015014648,1.9567686716715496,146,4.983606621708336
56,impossible,He split a log using,a feather.,-12.022643089294434,-4.007547696431478,meta-llama/meta-llama-3-8b,12.022643089294434,4.007547696431478,147,4.990432586778736
56,inconceivable,He split a log using,a gasp.,-20.756742477416992,-5.189185619354248,meta-llama/meta-llama-3-8b,20.756742477416992,5.189185619354248,77,4.343805421853684
56,inconceivable_syntactic,He split a log using,forward.,-18.315187454223636,-9.157593727111816,meta-llama/meta-llama-3-8b,18.315187454223636,9.157593727111816,21720,9.985988774047872
57,probable,He squeezed juice from,an orange.,-5.416015625,-1.8053385416666667,meta-llama/meta-llama-3-8b,5.416015625,1.8053385416666667,274,5.6131281063880705
57,improbable,He squeezed juice from,meat.,-10.709795951843262,-5.354897975921631,meta-llama/meta-llama-3-8b,10.709795951843262,5.354897975921631,6566,8.789660098061537
57,impossible,He squeezed juice from,an envelope.,-13.588887214660645,-4.529629071553548,meta-llama/meta-llama-3-8b,13.588887214660645,4.529629071553548,267,5.58724865840025
57,inconceivable,He squeezed juice from,a mumble.,-19.61221408843994,-4.903053522109985,meta-llama/meta-llama-3-8b,19.61221408843994,4.903053522109985,10,2.302585092994046
57,inconceivable_syntactic,He squeezed juice from,did.,-18.452110290527344,-9.226055145263672,meta-llama/meta-llama-3-8b,18.452110290527344,9.226055145263672,126438,11.747507348425268
58,probable,He squished a blueberry using,his finger.,-5.529158592224121,-1.843052864074707,meta-llama/meta-llama-3-8b,5.529158592224121,1.843052864074707,442,6.091309882077698
58,improbable,He squished a blueberry using,his nose.,-7.153493881225586,-2.384497960408529,meta-llama/meta-llama-3-8b,7.153493881225586,2.384497960408529,585,6.371611847231857
