rt,stimulus,response,task_type,correct_response,attemps,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,rng_seed,correct,attempts,session_file_id
1373,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,14,346191,0.0-1.1-0.13,anon_subject_72,659f04805339f753c1b65235,65a05bcdf51e8f6fd7a748ab,0.1638616917487805,True,1,session-65a06045248d1
1076,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,15,347267,0.0-1.1-0.14,anon_subject_72,659f04805339f753c1b65235,65a05bcdf51e8f6fd7a748ab,0.1638616917487805,True,1,session-65a06045248d1
949,Could someone smash a pumpkin with sadness?,1,practice,0,1,html-keyboard-response,16,348217,0.0-1.1-0.15,anon_subject_72,659f04805339f753c1b65235,65a05bcdf51e8f6fd7a748ab,0.1638616917487805,False,1,session-65a06045248d1
5115,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,17,358119,0.0-1.2-0.16,anon_subject_72,659f04805339f753c1b65235,65a05bcdf51e8f6fd7a748ab,0.1638616917487805,True,2,session-65a06045248d1
1783,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,18,359902,0.0-1.2-0.17,anon_subject_72,659f04805339f753c1b65235,65a05bcdf51e8f6fd7a748ab,0.1638616917487805,True,2,session-65a06045248d1
3455,Could someone find an alligator under their bed?,0,practice,1,1,html-keyboard-response,19,363358,0.0-1.2-0.18,anon_subject_72,659f04805339f753c1b65235,65a05bcdf51e8f6fd7a748ab,0.1638616917487805,False,2,session-65a06045248d1
3218,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,20,366577,0.0-1.2-0.19,anon_subject_72,659f04805339f753c1b65235,65a05bcdf51e8f6fd7a748ab,0.1638616917487805,True,2,session-65a06045248d1
1766,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,21,368343,0.0-1.2-0.20,anon_subject_72,659f04805339f753c1b65235,65a05bcdf51e8f6fd7a748ab,0.1638616917487805,True,2,session-65a06045248d1
2584,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,22,370928,0.0-1.2-0.21,anon_subject_72,659f04805339f753c1b65235,65a05bcdf51e8f6fd7a748ab,0.1638616917487805,True,2,session-65a06045248d1
1825,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,23,372755,0.0-1.2-0.22,anon_subject_72,659f04805339f753c1b65235,65a05bcdf51e8f6fd7a748ab,0.1638616917487805,True,2,session-65a06045248d1
1807,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,24,374562,0.0-1.2-0.23,anon_subject_72,659f04805339f753c1b65235,65a05bcdf51e8f6fd7a748ab,0.1638616917487805,True,2,session-65a06045248d1
2171,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,25,378256,0.0-1.3-0.24,anon_subject_72,659f04805339f753c1b65235,65a05bcdf51e8f6fd7a748ab,0.1638616917487805,True,3,session-65a06045248d1
4238,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,26,382494,0.0-1.3-0.25,anon_subject_72,659f04805339f753c1b65235,65a05bcdf51e8f6fd7a748ab,0.1638616917487805,True,3,session-65a06045248d1
5447,Could someone find an alligator under their bed?,0,practice,1,1,html-keyboard-response,27,387942,0.0-1.3-0.26,anon_subject_72,659f04805339f753c1b65235,65a05bcdf51e8f6fd7a748ab,0.1638616917487805,False,3,session-65a06045248d1
2929,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,28,390872,0.0-1.3-0.27,anon_subject_72,659f04805339f753c1b65235,65a05bcdf51e8f6fd7a748ab,0.1638616917487805,True,3,session-65a06045248d1
2674,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,29,393547,0.0-1.3-0.28,anon_subject_72,659f04805339f753c1b65235,65a05bcdf51e8f6fd7a748ab,0.1638616917487805,True,3,session-65a06045248d1
2150,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,30,395698,0.0-1.3-0.29,anon_subject_72,659f04805339f753c1b65235,65a05bcdf51e8f6fd7a748ab,0.1638616917487805,True,3,session-65a06045248d1
3814,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,31,399512,0.0-1.3-0.30,anon_subject_72,659f04805339f753c1b65235,65a05bcdf51e8f6fd7a748ab,0.1638616917487805,True,3,session-65a06045248d1
4955,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,32,404468,0.0-1.3-0.31,anon_subject_72,659f04805339f753c1b65235,65a05bcdf51e8f6fd7a748ab,0.1638616917487805,True,3,session-65a06045248d1
7746,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,33,413220,0.0-1.4-0.32,anon_subject_72,659f04805339f753c1b65235,65a05bcdf51e8f6fd7a748ab,0.1638616917487805,True,4,session-65a06045248d1
4500,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,34,417721,0.0-1.4-0.33,anon_subject_72,659f04805339f753c1b65235,65a05bcdf51e8f6fd7a748ab,0.1638616917487805,True,4,session-65a06045248d1
1745,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,35,419466,0.0-1.4-0.34,anon_subject_72,659f04805339f753c1b65235,65a05bcdf51e8f6fd7a748ab,0.1638616917487805,True,4,session-65a06045248d1
1535,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,36,421002,0.0-1.4-0.35,anon_subject_72,659f04805339f753c1b65235,65a05bcdf51e8f6fd7a748ab,0.1638616917487805,True,4,session-65a06045248d1
1193,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,37,422196,0.0-1.4-0.36,anon_subject_72,659f04805339f753c1b65235,65a05bcdf51e8f6fd7a748ab,0.1638616917487805,True,4,session-65a06045248d1
1083,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,38,423280,0.0-1.4-0.37,anon_subject_72,659f04805339f753c1b65235,65a05bcdf51e8f6fd7a748ab,0.1638616917487805,True,4,session-65a06045248d1
1477,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,39,424758,0.0-1.4-0.38,anon_subject_72,659f04805339f753c1b65235,65a05bcdf51e8f6fd7a748ab,0.1638616917487805,True,4,session-65a06045248d1
921,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,40,425680,0.0-1.4-0.39,anon_subject_72,659f04805339f753c1b65235,65a05bcdf51e8f6fd7a748ab,0.1638616917487805,True,4,session-65a06045248d1
1477,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,1,24761,0.0-1.0-0.0,anon_subject_64,659f04805339f753c1b65235,65a03f1d2526f0c2765ca3b5,0.8413572211385306,True,0,session-65a03fbe0b18d
2411,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,2,27172,0.0-1.0-0.1,anon_subject_64,659f04805339f753c1b65235,65a03f1d2526f0c2765ca3b5,0.8413572211385306,True,0,session-65a03fbe0b18d
1024,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,3,28197,0.0-1.0-0.2,anon_subject_64,659f04805339f753c1b65235,65a03f1d2526f0c2765ca3b5,0.8413572211385306,True,0,session-65a03fbe0b18d
1073,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,4,29269,0.0-1.0-0.3,anon_subject_64,659f04805339f753c1b65235,65a03f1d2526f0c2765ca3b5,0.8413572211385306,True,0,session-65a03fbe0b18d
1713,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,30984,0.0-1.0-0.4,anon_subject_64,659f04805339f753c1b65235,65a03f1d2526f0c2765ca3b5,0.8413572211385306,True,0,session-65a03fbe0b18d
1710,Could someone lock a door with a day?,1,practice,0,1,html-keyboard-response,6,32694,0.0-1.0-0.5,anon_subject_64,659f04805339f753c1b65235,65a03f1d2526f0c2765ca3b5,0.8413572211385306,False,0,session-65a03fbe0b18d
2310,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,35004,0.0-1.0-0.6,anon_subject_64,659f04805339f753c1b65235,65a03f1d2526f0c2765ca3b5,0.8413572211385306,True,0,session-65a03fbe0b18d
1446,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,8,36452,0.0-1.0-0.7,anon_subject_64,659f04805339f753c1b65235,65a03f1d2526f0c2765ca3b5,0.8413572211385306,True,0,session-65a03fbe0b18d
1817,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,9,41734,0.0-1.1-0.8,anon_subject_64,659f04805339f753c1b65235,65a03f1d2526f0c2765ca3b5,0.8413572211385306,True,1,session-65a03fbe0b18d
5683,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,10,47419,0.0-1.1-0.9,anon_subject_64,659f04805339f753c1b65235,65a03f1d2526f0c2765ca3b5,0.8413572211385306,True,1,session-65a03fbe0b18d
1339,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,11,48758,0.0-1.1-0.10,anon_subject_64,659f04805339f753c1b65235,65a03f1d2526f0c2765ca3b5,0.8413572211385306,True,1,session-65a03fbe0b18d
2708,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,12,51466,0.0-1.1-0.11,anon_subject_64,659f04805339f753c1b65235,65a03f1d2526f0c2765ca3b5,0.8413572211385306,True,1,session-65a03fbe0b18d
1751,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,13,53218,0.0-1.1-0.12,anon_subject_64,659f04805339f753c1b65235,65a03f1d2526f0c2765ca3b5,0.8413572211385306,True,1,session-65a03fbe0b18d
1465,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,14,54684,0.0-1.1-0.13,anon_subject_64,659f04805339f753c1b65235,65a03f1d2526f0c2765ca3b5,0.8413572211385306,True,1,session-65a03fbe0b18d
1252,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,15,55937,0.0-1.1-0.14,anon_subject_64,659f04805339f753c1b65235,65a03f1d2526f0c2765ca3b5,0.8413572211385306,True,1,session-65a03fbe0b18d
1609,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,16,57546,0.0-1.1-0.15,anon_subject_64,659f04805339f753c1b65235,65a03f1d2526f0c2765ca3b5,0.8413572211385306,True,1,session-65a03fbe0b18d
2885,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,1,25190,0.0-1.0-0.0,anon_subject_87,659f04805339f753c1b65235,65a05a63bdc3fb4b929b336a,0.7899975963684935,True,0,session-65a05ae8ce414
2637,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,2,27828,0.0-1.0-0.1,anon_subject_87,659f04805339f753c1b65235,65a05a63bdc3fb4b929b336a,0.7899975963684935,True,0,session-65a05ae8ce414
2327,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,3,30156,0.0-1.0-0.2,anon_subject_87,659f04805339f753c1b65235,65a05a63bdc3fb4b929b336a,0.7899975963684935,True,0,session-65a05ae8ce414
1799,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,4,31956,0.0-1.0-0.3,anon_subject_87,659f04805339f753c1b65235,65a05a63bdc3fb4b929b336a,0.7899975963684935,True,0,session-65a05ae8ce414
2336,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,34279,0.0-1.0-0.4,anon_subject_87,659f04805339f753c1b65235,65a05a63bdc3fb4b929b336a,0.7899975963684935,True,0,session-65a05ae8ce414
3030,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,6,37310,0.0-1.0-0.5,anon_subject_87,659f04805339f753c1b65235,65a05a63bdc3fb4b929b336a,0.7899975963684935,True,0,session-65a05ae8ce414
1631,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,38942,0.0-1.0-0.6,anon_subject_87,659f04805339f753c1b65235,65a05a63bdc3fb4b929b336a,0.7899975963684935,True,0,session-65a05ae8ce414
1616,Could someone smash a pumpkin with sadness?,1,practice,0,1,html-keyboard-response,8,40558,0.0-1.0-0.7,anon_subject_87,659f04805339f753c1b65235,65a05a63bdc3fb4b929b336a,0.7899975963684935,False,0,session-65a05ae8ce414
3894,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,9,47558,0.0-1.1-0.8,anon_subject_87,659f04805339f753c1b65235,65a05a63bdc3fb4b929b336a,0.7899975963684935,True,1,session-65a05ae8ce414
1999,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,10,49558,0.0-1.1-0.9,anon_subject_87,659f04805339f753c1b65235,65a05a63bdc3fb4b929b336a,0.7899975963684935,True,1,session-65a05ae8ce414
1311,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,11,50870,0.0-1.1-0.10,anon_subject_87,659f04805339f753c1b65235,65a05a63bdc3fb4b929b336a,0.7899975963684935,True,1,session-65a05ae8ce414
1095,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,12,51966,0.0-1.1-0.11,anon_subject_87,659f04805339f753c1b65235,65a05a63bdc3fb4b929b336a,0.7899975963684935,True,1,session-65a05ae8ce414
1031,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,13,52997,0.0-1.1-0.12,anon_subject_87,659f04805339f753c1b65235,65a05a63bdc3fb4b929b336a,0.7899975963684935,True,1,session-65a05ae8ce414
1105,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,14,54103,0.0-1.1-0.13,anon_subject_87,659f04805339f753c1b65235,65a05a63bdc3fb4b929b336a,0.7899975963684935,True,1,session-65a05ae8ce414
824,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,15,54927,0.0-1.1-0.14,anon_subject_87,659f04805339f753c1b65235,65a05a63bdc3fb4b929b336a,0.7899975963684935,True,1,session-65a05ae8ce414
1183,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,16,56111,0.0-1.1-0.15,anon_subject_87,659f04805339f753c1b65235,65a05a63bdc3fb4b929b336a,0.7899975963684935,True,1,session-65a05ae8ce414
4358,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,1,13920,0.0-1.0-0.0,anon_subject_189,659f04805339f753c1b65235,65a03f6e54a913c61d77546c,0.19647620085082806,True,0,session-65a03fd4d2dd9
1382,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,2,15303,0.0-1.0-0.1,anon_subject_189,659f04805339f753c1b65235,65a03f6e54a913c61d77546c,0.19647620085082806,True,0,session-65a03fd4d2dd9
2272,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,3,17576,0.0-1.0-0.2,anon_subject_189,659f04805339f753c1b65235,65a03f6e54a913c61d77546c,0.19647620085082806,True,0,session-65a03fd4d2dd9
1956,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,4,19533,0.0-1.0-0.3,anon_subject_189,659f04805339f753c1b65235,65a03f6e54a913c61d77546c,0.19647620085082806,True,0,session-65a03fd4d2dd9
3600,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,23134,0.0-1.0-0.4,anon_subject_189,659f04805339f753c1b65235,65a03f6e54a913c61d77546c,0.19647620085082806,True,0,session-65a03fd4d2dd9
3059,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,6,26193,0.0-1.0-0.5,anon_subject_189,659f04805339f753c1b65235,65a03f6e54a913c61d77546c,0.19647620085082806,True,0,session-65a03fd4d2dd9
1067,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,27261,0.0-1.0-0.6,anon_subject_189,659f04805339f753c1b65235,65a03f6e54a913c61d77546c,0.19647620085082806,True,0,session-65a03fd4d2dd9
1316,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,8,28578,0.0-1.0-0.7,anon_subject_189,659f04805339f753c1b65235,65a03f6e54a913c61d77546c,0.19647620085082806,True,0,session-65a03fd4d2dd9
1779,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,1,11766,0.0-1.0-0.0,anon_subject_76,659f04805339f753c1b65235,65a05a8a158e1166c55f53da,0.8370301479934656,True,0,session-65a05af41e709
2199,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,2,13964,0.0-1.0-0.1,anon_subject_76,659f04805339f753c1b65235,65a05a8a158e1166c55f53da,0.8370301479934656,True,0,session-65a05af41e709
1795,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,3,15758,0.0-1.0-0.2,anon_subject_76,659f04805339f753c1b65235,65a05a8a158e1166c55f53da,0.8370301479934656,True,0,session-65a05af41e709
1836,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,4,17595,0.0-1.0-0.3,anon_subject_76,659f04805339f753c1b65235,65a05a8a158e1166c55f53da,0.8370301479934656,True,0,session-65a05af41e709
2212,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,19808,0.0-1.0-0.4,anon_subject_76,659f04805339f753c1b65235,65a05a8a158e1166c55f53da,0.8370301479934656,True,0,session-65a05af41e709
2238,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,6,22047,0.0-1.0-0.5,anon_subject_76,659f04805339f753c1b65235,65a05a8a158e1166c55f53da,0.8370301479934656,True,0,session-65a05af41e709
1563,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,23610,0.0-1.0-0.6,anon_subject_76,659f04805339f753c1b65235,65a05a8a158e1166c55f53da,0.8370301479934656,True,0,session-65a05af41e709
2273,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,8,25884,0.0-1.0-0.7,anon_subject_76,659f04805339f753c1b65235,65a05a8a158e1166c55f53da,0.8370301479934656,True,0,session-65a05af41e709
2862,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,1,22126,0.0-1.0-0.0,anon_subject_6,659f04805339f753c1b65235,65a0479f51ab53c1d1265a74,0.16846880399320896,True,0,session-65a0483c77ac6
1983,Could someone move furniture with their mind?,0,practice,0,1,html-keyboard-response,2,24110,0.0-1.0-0.1,anon_subject_6,659f04805339f753c1b65235,65a0479f51ab53c1d1265a74,0.16846880399320896,True,0,session-65a0483c77ac6
3016,Could someone find an alligator under their bed?,1,practice,1,1,html-keyboard-response,3,27128,0.0-1.0-0.2,anon_subject_6,659f04805339f753c1b65235,65a0479f51ab53c1d1265a74,0.16846880399320896,True,0,session-65a0483c77ac6
2925,Could someone pour a glass of honey?,1,practice,1,1,html-keyboard-response,4,30054,0.0-1.0-0.3,anon_subject_6,659f04805339f753c1b65235,65a0479f51ab53c1d1265a74,0.16846880399320896,True,0,session-65a0483c77ac6
2080,Could someone put the moon in a soda can?,0,practice,0,1,html-keyboard-response,5,32135,0.0-1.0-0.4,anon_subject_6,659f04805339f753c1b65235,65a0479f51ab53c1d1265a74,0.16846880399320896,True,0,session-65a0483c77ac6
4053,Could someone lock a door with a day?,0,practice,0,1,html-keyboard-response,6,36190,0.0-1.0-0.5,anon_subject_6,659f04805339f753c1b65235,65a0479f51ab53c1d1265a74,0.16846880399320896,True,0,session-65a0483c77ac6
3905,Could someone eat vegetables for dinner?,1,practice,1,1,html-keyboard-response,7,40096,0.0-1.0-0.6,anon_subject_6,659f04805339f753c1b65235,65a0479f51ab53c1d1265a74,0.16846880399320896,True,0,session-65a0483c77ac6
2270,Could someone smash a pumpkin with sadness?,0,practice,0,1,html-keyboard-response,8,42367,0.0-1.0-0.7,anon_subject_6,659f04805339f753c1b65235,65a0479f51ab53c1d1265a74,0.16846880399320896,True,0,session-65a0483c77ac6
5781,Could someone drink a glass of water?,1,practice,1,1,html-keyboard-response,1,125272,0.0-1.0-0.0,anon_subject_78,659f04805339f753c1b65235,65a05cb02c73291ebb384a81,0.35517556858883803,True,0,session-65a05ef3dc596
