rt,stimulus,response,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,study_id,session_id,rng_seed,session_file_id,task,success,completion_time,exp_type
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,15.0,38554.0,0.0-3.0-1.2,anon_subject_76,659f04805339f753c1b65235,65a05a8a158e1166c55f53da,0.8370301479934656,session-65a05af41e709,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,17.0,42129.0,0.0-3.0-1.3,anon_subject_76,659f04805339f753c1b65235,65a05a8a158e1166c55f53da,0.8370301479934656,session-65a05af41e709,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,19.0,44900.0,0.0-3.0-1.4,anon_subject_76,659f04805339f753c1b65235,65a05a8a158e1166c55f53da,0.8370301479934656,session-65a05af41e709,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,21.0,47910.0,0.0-3.0-1.5,anon_subject_76,659f04805339f753c1b65235,65a05a8a158e1166c55f53da,0.8370301479934656,session-65a05af41e709,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,23.0,50405.0,0.0-3.0-1.6,anon_subject_76,659f04805339f753c1b65235,65a05a8a158e1166c55f53da,0.8370301479934656,session-65a05af41e709,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,25.0,53320.0,0.0-3.0-1.7,anon_subject_76,659f04805339f753c1b65235,65a05a8a158e1166c55f53da,0.8370301479934656,session-65a05af41e709,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,27.0,57237.0,0.0-3.0-1.8,anon_subject_76,659f04805339f753c1b65235,65a05a8a158e1166c55f53da,0.8370301479934656,session-65a05af41e709,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,29.0,60395.0,0.0-3.0-1.9,anon_subject_76,659f04805339f753c1b65235,65a05a8a158e1166c55f53da,0.8370301479934656,session-65a05af41e709,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,31.0,65990.0,0.0-3.0-1.10,anon_subject_76,659f04805339f753c1b65235,65a05a8a158e1166c55f53da,0.8370301479934656,session-65a05af41e709,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,33.0,69508.0,0.0-3.0-1.11,anon_subject_76,659f04805339f753c1b65235,65a05a8a158e1166c55f53da,0.8370301479934656,session-65a05af41e709,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,35.0,72567.0,0.0-3.0-1.12,anon_subject_76,659f04805339f753c1b65235,65a05a8a158e1166c55f53da,0.8370301479934656,session-65a05af41e709,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,37.0,75281.0,0.0-3.0-1.13,anon_subject_76,659f04805339f753c1b65235,65a05a8a158e1166c55f53da,0.8370301479934656,session-65a05af41e709,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,39.0,79079.0,0.0-3.0-1.14,anon_subject_76,659f04805339f753c1b65235,65a05a8a158e1166c55f53da,0.8370301479934656,session-65a05af41e709,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,41.0,81754.0,0.0-3.0-1.15,anon_subject_76,659f04805339f753c1b65235,65a05a8a158e1166c55f53da,0.8370301479934656,session-65a05af41e709,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,43.0,84631.0,0.0-3.0-1.16,anon_subject_76,659f04805339f753c1b65235,65a05a8a158e1166c55f53da,0.8370301479934656,session-65a05af41e709,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,45.0,87769.0,0.0-3.0-1.17,anon_subject_76,659f04805339f753c1b65235,65a05a8a158e1166c55f53da,0.8370301479934656,session-65a05af41e709,prompt,,,
,,,,,,,,,,,session-65a05af41e709,,True,2024-01-11T21:17:39.137Z,gesture-beat-expt-pilot
3234.0,"
    <div class=""jspsych-content"" align=left style=""width:100%;text-align: left;"">
    <p>Congratulations, you finished the practice trials! Now we will move on to the experiment.</p>
    <p>Remember, your task is the following:
    <p>
    <ul>
      <li>Read each question carefully.</li>
      <li>Answer whether the thing in the question can or cannot be done, based on what is possible given the physical laws of the real world.</li>
      <li>You will answer by pressing the <b>""1""</b> key for YES, or the <b>""0""</b> key for NO.</li>
      <li>Respond as quickly as you can.</li>
    </ul>
    <br>
  <p>Press SPACEBAR to begin the experiment.</p>
  </div>", ,html-keyboard-response,9.0,45603.0,0.0-2.0,anon_subject_6,659f04805339f753c1b65235,65a0479f51ab53c1d1265a74,0.16846880399320896,session-65a0483c77ac6,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,11.0,49369.0,0.0-3.0-1.0,anon_subject_6,659f04805339f753c1b65235,65a0479f51ab53c1d1265a74,0.16846880399320896,session-65a0483c77ac6,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,13.0,54426.0,0.0-3.0-1.1,anon_subject_6,659f04805339f753c1b65235,65a0479f51ab53c1d1265a74,0.16846880399320896,session-65a0483c77ac6,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,15.0,58150.0,0.0-3.0-1.2,anon_subject_6,659f04805339f753c1b65235,65a0479f51ab53c1d1265a74,0.16846880399320896,session-65a0483c77ac6,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,17.0,65714.0,0.0-3.0-1.3,anon_subject_6,659f04805339f753c1b65235,65a0479f51ab53c1d1265a74,0.16846880399320896,session-65a0483c77ac6,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,19.0,69876.0,0.0-3.0-1.4,anon_subject_6,659f04805339f753c1b65235,65a0479f51ab53c1d1265a74,0.16846880399320896,session-65a0483c77ac6,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,21.0,73204.0,0.0-3.0-1.5,anon_subject_6,659f04805339f753c1b65235,65a0479f51ab53c1d1265a74,0.16846880399320896,session-65a0483c77ac6,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,23.0,76544.0,0.0-3.0-1.6,anon_subject_6,659f04805339f753c1b65235,65a0479f51ab53c1d1265a74,0.16846880399320896,session-65a0483c77ac6,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,25.0,80436.0,0.0-3.0-1.7,anon_subject_6,659f04805339f753c1b65235,65a0479f51ab53c1d1265a74,0.16846880399320896,session-65a0483c77ac6,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,27.0,85292.0,0.0-3.0-1.8,anon_subject_6,659f04805339f753c1b65235,65a0479f51ab53c1d1265a74,0.16846880399320896,session-65a0483c77ac6,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,29.0,89451.0,0.0-3.0-1.9,anon_subject_6,659f04805339f753c1b65235,65a0479f51ab53c1d1265a74,0.16846880399320896,session-65a0483c77ac6,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,31.0,93953.0,0.0-3.0-1.10,anon_subject_6,659f04805339f753c1b65235,65a0479f51ab53c1d1265a74,0.16846880399320896,session-65a0483c77ac6,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,33.0,97898.0,0.0-3.0-1.11,anon_subject_6,659f04805339f753c1b65235,65a0479f51ab53c1d1265a74,0.16846880399320896,session-65a0483c77ac6,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,35.0,102198.0,0.0-3.0-1.12,anon_subject_6,659f04805339f753c1b65235,65a0479f51ab53c1d1265a74,0.16846880399320896,session-65a0483c77ac6,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,37.0,107099.0,0.0-3.0-1.13,anon_subject_6,659f04805339f753c1b65235,65a0479f51ab53c1d1265a74,0.16846880399320896,session-65a0483c77ac6,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,39.0,110595.0,0.0-3.0-1.14,anon_subject_6,659f04805339f753c1b65235,65a0479f51ab53c1d1265a74,0.16846880399320896,session-65a0483c77ac6,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,41.0,114222.0,0.0-3.0-1.15,anon_subject_6,659f04805339f753c1b65235,65a0479f51ab53c1d1265a74,0.16846880399320896,session-65a0483c77ac6,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,43.0,118794.0,0.0-3.0-1.16,anon_subject_6,659f04805339f753c1b65235,65a0479f51ab53c1d1265a74,0.16846880399320896,session-65a0483c77ac6,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,45.0,122829.0,0.0-3.0-1.17,anon_subject_6,659f04805339f753c1b65235,65a0479f51ab53c1d1265a74,0.16846880399320896,session-65a0483c77ac6,prompt,,,
,,,,,,,,,,,session-65a0483c77ac6,,True,2024-01-11T19:57:48.191Z,gesture-beat-expt-pilot
27841.0,"
    <div class=""jspsych-content"" align=left style=""width:100%;text-align: left;"">
    <p>Congratulations, you finished the practice trials! Now we will move on to the experiment.</p>
    <p>Remember, your task is the following:
    <p>
    <ul>
      <li>Read each question carefully.</li>
      <li>Answer whether the thing in the question can or cannot be done, based on what is possible given the physical laws of the real world.</li>
      <li>You will answer by pressing the <b>""1""</b> key for YES, or the <b>""0""</b> key for NO.</li>
      <li>Respond as quickly as you can.</li>
    </ul>
    <br>
  <p>Press SPACEBAR to begin the experiment.</p>
  </div>", ,html-keyboard-response,17.0,234786.0,0.0-2.0,anon_subject_78,659f04805339f753c1b65235,65a05cb02c73291ebb384a81,0.35517556858883803,session-65a05ef3dc596,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,19.0,240067.0,0.0-3.0-1.0,anon_subject_78,659f04805339f753c1b65235,65a05cb02c73291ebb384a81,0.35517556858883803,session-65a05ef3dc596,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,21.0,249271.0,0.0-3.0-1.1,anon_subject_78,659f04805339f753c1b65235,65a05cb02c73291ebb384a81,0.35517556858883803,session-65a05ef3dc596,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,23.0,257622.0,0.0-3.0-1.2,anon_subject_78,659f04805339f753c1b65235,65a05cb02c73291ebb384a81,0.35517556858883803,session-65a05ef3dc596,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,25.0,262868.0,0.0-3.0-1.3,anon_subject_78,659f04805339f753c1b65235,65a05cb02c73291ebb384a81,0.35517556858883803,session-65a05ef3dc596,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,27.0,273090.0,0.0-3.0-1.4,anon_subject_78,659f04805339f753c1b65235,65a05cb02c73291ebb384a81,0.35517556858883803,session-65a05ef3dc596,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,29.0,280260.0,0.0-3.0-1.5,anon_subject_78,659f04805339f753c1b65235,65a05cb02c73291ebb384a81,0.35517556858883803,session-65a05ef3dc596,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,31.0,288446.0,0.0-3.0-1.6,anon_subject_78,659f04805339f753c1b65235,65a05cb02c73291ebb384a81,0.35517556858883803,session-65a05ef3dc596,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,33.0,295451.0,0.0-3.0-1.7,anon_subject_78,659f04805339f753c1b65235,65a05cb02c73291ebb384a81,0.35517556858883803,session-65a05ef3dc596,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,35.0,298947.0,0.0-3.0-1.8,anon_subject_78,659f04805339f753c1b65235,65a05cb02c73291ebb384a81,0.35517556858883803,session-65a05ef3dc596,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,37.0,302456.0,0.0-3.0-1.9,anon_subject_78,659f04805339f753c1b65235,65a05cb02c73291ebb384a81,0.35517556858883803,session-65a05ef3dc596,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,39.0,307689.0,0.0-3.0-1.10,anon_subject_78,659f04805339f753c1b65235,65a05cb02c73291ebb384a81,0.35517556858883803,session-65a05ef3dc596,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,41.0,313703.0,0.0-3.0-1.11,anon_subject_78,659f04805339f753c1b65235,65a05cb02c73291ebb384a81,0.35517556858883803,session-65a05ef3dc596,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,43.0,317917.0,0.0-3.0-1.12,anon_subject_78,659f04805339f753c1b65235,65a05cb02c73291ebb384a81,0.35517556858883803,session-65a05ef3dc596,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,45.0,322071.0,0.0-3.0-1.13,anon_subject_78,659f04805339f753c1b65235,65a05cb02c73291ebb384a81,0.35517556858883803,session-65a05ef3dc596,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,47.0,329351.0,0.0-3.0-1.14,anon_subject_78,659f04805339f753c1b65235,65a05cb02c73291ebb384a81,0.35517556858883803,session-65a05ef3dc596,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,49.0,334217.0,0.0-3.0-1.15,anon_subject_78,659f04805339f753c1b65235,65a05cb02c73291ebb384a81,0.35517556858883803,session-65a05ef3dc596,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,51.0,339779.0,0.0-3.0-1.16,anon_subject_78,659f04805339f753c1b65235,65a05cb02c73291ebb384a81,0.35517556858883803,session-65a05ef3dc596,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,53.0,343726.0,0.0-3.0-1.17,anon_subject_78,659f04805339f753c1b65235,65a05cb02c73291ebb384a81,0.35517556858883803,session-65a05ef3dc596,prompt,,,
,,,,,,,,,,,session-65a05ef3dc596,,True,2024-01-11T21:34:44.483Z,gesture-beat-expt-pilot
5202.0,"
    <div class=""jspsych-content"" align=left style=""width:100%;text-align: left;"">
    <p>Congratulations, you finished the practice trials! Now we will move on to the experiment.</p>
    <p>Remember, your task is the following:
    <p>
    <ul>
      <li>Read each question carefully.</li>
      <li>Answer whether the thing in the question can or cannot be done, based on what is possible given the physical laws of the real world.</li>
      <li>You will answer by pressing the <b>""1""</b> key for YES, or the <b>""0""</b> key for NO.</li>
      <li>Respond as quickly as you can.</li>
    </ul>
    <br>
  <p>Press SPACEBAR to begin the experiment.</p>
  </div>", ,html-keyboard-response,9.0,55821.0,0.0-2.0,anon_subject_16,659f04805339f753c1b65235,65a0479885d169d8295bf77b,0.6339271940314204,session-65a0482121c69,,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,11.0,59802.0,0.0-3.0-1.0,anon_subject_16,659f04805339f753c1b65235,65a0479885d169d8295bf77b,0.6339271940314204,session-65a0482121c69,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,13.0,62361.0,0.0-3.0-1.1,anon_subject_16,659f04805339f753c1b65235,65a0479885d169d8295bf77b,0.6339271940314204,session-65a0482121c69,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,15.0,65293.0,0.0-3.0-1.2,anon_subject_16,659f04805339f753c1b65235,65a0479885d169d8295bf77b,0.6339271940314204,session-65a0482121c69,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,17.0,67758.0,0.0-3.0-1.3,anon_subject_16,659f04805339f753c1b65235,65a0479885d169d8295bf77b,0.6339271940314204,session-65a0482121c69,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,19.0,71131.0,0.0-3.0-1.4,anon_subject_16,659f04805339f753c1b65235,65a0479885d169d8295bf77b,0.6339271940314204,session-65a0482121c69,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,21.0,74037.0,0.0-3.0-1.5,anon_subject_16,659f04805339f753c1b65235,65a0479885d169d8295bf77b,0.6339271940314204,session-65a0482121c69,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,23.0,77806.0,0.0-3.0-1.6,anon_subject_16,659f04805339f753c1b65235,65a0479885d169d8295bf77b,0.6339271940314204,session-65a0482121c69,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,25.0,80690.0,0.0-3.0-1.7,anon_subject_16,659f04805339f753c1b65235,65a0479885d169d8295bf77b,0.6339271940314204,session-65a0482121c69,prompt,,,
,"
  <div style=""font-size:20px;"">
      <p>Your response has been logged.</p>
  </div>
  ",,html-keyboard-response,27.0,83668.0,0.0-3.0-1.8,anon_subject_16,659f04805339f753c1b65235,65a0479885d169d8295bf77b,0.6339271940314204,session-65a0482121c69,prompt,,,
